,Refcode,ΔE,P1/P2,O…O,O-H-O,O_H1-O_H3,O_H1-O_H4,O_H2-O_H3,O_H2-O_H4,min H…O,min H…H,H1…H4,H-O-H-H3,H-O-H-O,H-O-H-H4,O-H1-H3,O-H1-H4,H1-O-H2,H3-O-H4,R(H1O),r(H1O),R(H1H3),r(H1H3),R(H1H4),r(H1H4)
484,IMAREV,-3.8194290865385,0.0,2.94,106.4,180.0,74.899,74.899,180.0,2.501,2.417,3.472,164.953,164.953,169.233,83.186,106.139,105.101,105.101,2.3992442503247,0.70613598356403,2.3999276338984,-0.28676881289804,3.3351690685033,0.96510687724158
489,TARWUF,-4.0730865384615,0.0,2.945,118.859,180.0,79.725,79.725,180.0,2.334,2.049,2.829,107.019,107.019,128.865,93.741,117.442,100.275,100.275,2.0441408491278,1.1265186145498,2.0446339588919,0.13368984309199,2.5106747034807,1.3037459619504
490,CORCUI,-0.56905889423077,0.0,2.949,134.373,180.0,74.488,74.488,180.0,2.168,1.636,2.379,73.689,73.689,109.326,108.652,138.503,105.512,105.512,1.5496914056347,1.5161400157314,1.5500748937814,0.52322444865324,1.5762797995126,1.7818481960168
492,KOMZER,-0.84020072115385,0.0,2.951,104.951,72.307,180.0,180.0,72.307,2.535,2.388,2.473,85.614,62.963,62.963,113.598,82.12,107.693,107.693,2.4491821836561,0.65401195039672,2.1883075687258,0.95595710398404,2.4496484009611,-0.33904529442079
493,FEZDET,-2.3888581730769,61.171,2.952,156.712,112.374,103.041,48.031,145.826,2.013,1.878,2.391,91.862,143.512,150.229,141.571,132.827,101.226,99.975,0.79584586061167,1.8489992877628,1.1672603148428,1.4711856977938,1.753582362865,1.6253706951489
497,NIGWUV,-2.0796298076923,39.565,2.955,166.732,118.69,35.964,12.588,101.172,1.98,1.962,2.823,0.714,6.82,47.39,137.66,165.275,106.309,109.623,0.45442222792471,1.9271482659017,1.32146332779,1.4502340063956,0.71755005697926,2.730284035724
499,YOVXUE,-3.6436574519231,0.0,2.957,109.065,180.0,72.316,72.316,180.0,2.48,2.351,2.999,107.977,107.977,126.829,85.533,111.759,107.684,107.684,2.3439685822576,0.81006869177203,2.3438585026538,-0.18310739891538,2.7853252518274,1.1117392866732
501,MULDAA,-2.2094290865385,55.527,2.961,164.146,97.018,41.057,48.267,87.379,1.993,1.962,2.728,81.655,174.945,114.237,156.23,167.723,108.888,108.615,0.54446168117808,1.9171881696194,0.79081582415749,1.7955651846319,0.58007689472503,2.6656133996148
502,QOLDEB,-3.6257716346154,0.0,2.961,105.403,180.0,69.963,69.963,180.0,2.538,2.467,3.19,120.155,120.155,135.621,82.574,108.537,110.037,110.037,2.4468388430071,0.67410954328775,2.4463083204505,-0.31884886905013,3.0244981779401,1.0141552009614
503,YARKIL,-0.41905889423077,0.0,2.961,135.527,180.0,72.79,72.79,180.0,2.169,1.618,2.407,73.762,73.762,109.74,110.06,139.912,107.21,107.21,1.5195429999624,1.5477564638099,1.5198423196943,0.55498047106749,1.5500199299683,1.8414904878117
504,NEFLIT,-1.4440588942308,0.0,2.964,136.037,180.0,73.363,73.363,180.0,2.168,1.609,2.919,132.854,132.854,150.811,110.661,129.196,106.637,106.637,1.5050119335204,1.560500906748,1.5055162266295,0.56771638284923,2.262191754881,1.8447356081966
507,KIZNUD,-3.622515625,0.0,2.968,127.356,180.0,75.12,75.12,180.0,2.258,1.834,2.993,129.122,129.122,146.353,101.867,122.887,104.88,104.88,1.7948408856929,1.3700767113725,1.7948029961729,0.37714480631303,2.5133510542871,1.6251509092739
508,DAGFEW,-0.47905889423077,60.654,2.971,131.423,153.05,95.713,95.713,123.565,2.219,1.667,2.98,147.443,131.814,129.233,110.461,117.347,96.939,96.939,1.6639072568175,1.4681190826053,1.5618295548535,0.58273273598299,2.6469572899173,1.3689474443358
511,SEFKEU,-4.0902007211538,0.0,2.972,119.378,180.0,74.799,74.799,180.0,2.356,2.06,2.863,105.581,105.581,127.357,94.535,119.649,105.201,105.201,2.0530236783866,1.155781024236,2.0535505927857,0.16288021018325,2.4881536711117,1.4162839789156
513,IDUPII,-3.9723149038462,0.0,2.979,112.061,180.0,75.08,75.08,180.0,2.461,2.282,3.407,159.228,159.228,165.341,88.273,110.264,104.92,104.92,2.2808166642052,0.92433562318231,2.2809634454229,-0.068773255299032,3.1961296480684,1.1800018104808
516,VIPFAD,-1.4852007211538,11.884,2.98,115.08,125.014,125.61,124.835,20.113,2.42,2.291,2.419,94.458,73.379,53.557,101.477,100.66,109.359,109.294,2.1918346980353,1.0257975709117,2.2451906693773,0.45585069720363,2.3772533257428,0.44746801589024
520,BEMJUA,-0.95942908653846,84.472,2.983,147.208,111.471,65.976,115.983,41.913,2.1,2.084,2.183,168.55,154.892,170.062,132.271,173.666,96.818,100.567,1.1373407635048,1.7653486872769,1.5421009029018,1.4017777303372,0.24083755404762,2.1696742318976
521,XOJHAG,-0.087314903846154,10.314,2.985,124.661,55.157,54.326,161.461,55.681,2.306,2.171,3.295,20.138,16.499,14.097,149.945,125.022,109.429,109.419,1.8967572857705,1.3114678032177,1.0873043055387,1.8790982803348,2.6983801042808,1.8909706007291
524,MUDQOT,-4.0786574519231,0.0,2.989,108.905,180.0,70.316,70.316,180.0,2.515,2.386,3.256,128.1,128.1,142.075,85.722,110.67,109.684,109.684,2.3793335765662,0.81485994589541,2.3793522455723,-0.17798564967421,3.0464079640511,1.1493191534844
525,JARXOS,-3.1015432692308,70.362,2.99,107.339,156.962,92.062,92.062,70.545,2.54,2.403,3.263,126.779,117.557,104.315,86.258,102.769,106.863,106.863,2.4245777306701,0.75698271310437,2.3978769133635,-0.15682891429229,3.1823030107849,0.72119106175074
527,MIKZUE,-1.6794290865385,0.0,2.992,103.404,180.0,70.038,70.038,180.0,2.601,2.56,2.668,77.215,77.215,98.604,81.239,110.679,109.962,109.962,2.5301479713326,0.60295293610817,2.5301306538484,-0.38992162604377,2.4961101601423,0.94215607434989
528,XUTVEP,-2.3088581730769,57.772,2.992,169.574,114.064,67.083,127.426,134.958,2.01,1.851,2.687,158.987,132.887,134.943,148.133,151.596,97.794,96.682,0.36374056902088,1.9768137996403,0.97723410711915,1.5720097009507,1.2781672581632,2.3635264881443
530,HIDSUL,-0.46077163461538,60.092,2.995,141.984,77.413,30.936,65.116,114.918,2.15,2.077,3.059,153.862,159.366,146.006,156.893,146.311,107.671,107.645,1.3241452366801,1.6938534151979,0.81511759295412,1.9103696787943,1.6967804774114,2.545273464969
531,PETDEZ,-3.7394290865385,0.0,2.997,105.848,180.0,72.798,72.798,180.0,2.569,2.489,3.525,160.837,160.837,166.12,83.277,106.399,107.202,107.202,2.4713511563361,0.70155859489872,2.4718849761241,-0.29138576631689,3.3815991301915,0.99519461548392
532,VIPFEH,-1.0159723557692,76.718,2.998,168.252,119.996,100.88,59.697,53.187,2.019,1.951,1.99,64.446,62.175,29.684,139.358,154.043,109.428,109.428,0.41108369570591,1.9767071596786,1.2707460343688,1.4804072129438,0.87101600721248,1.7892543461397
535,DEHCAX,-4.2330865384615,22.965,3.001,149.593,132.092,33.709,119.328,128.867,2.102,2.069,2.893,146.948,132.882,160.594,123.674,155.826,107.47,109.462,1.0639044644351,1.8128737657529,1.7218338351201,1.1471918951229,1.184709781952,2.639301372058
538,EFOMUJ,-1.2238581730769,64.922,3.006,140.714,152.225,49.685,75.136,128.793,2.171,1.865,2.689,37.506,24.539,56.739,115.448,149.739,101.186,110.938,1.3746593302554,1.680343038115,1.6840495537742,0.80137513090484,1.3550941551985,2.3225935568986
539,ETARAT,-0.85154326923077,0.0,3.007,93.129,71.181,180.0,180.0,71.181,2.785,2.739,2.905,94.839,75.158,75.158,99.931,73.174,108.819,108.819,2.7808480403334,0.15201702724935,2.6979592605278,0.47237361117239,2.7806318386563,-0.84089926736258
543,QOSHUD,-3.4636574519231,0.0,3.007,101.661,180.0,70.681,70.681,180.0,2.645,2.631,3.543,150.343,150.343,158.098,79.966,104.1,109.319,109.319,2.5904088311616,0.53460928484256,2.5907576308517,-0.45840582258896,3.4362565501539,0.86312798675788
547,MUDSEL,-3.0128858173077,0.0,3.009,106.358,180.0,67.898,67.898,180.0,2.575,2.485,2.998,100.518,100.518,119.443,83.81,111.501,112.102,112.102,2.4707657609852,0.72521828048072,2.4705119487107,-0.26794721733558,2.7893726912192,1.0988193616243
548,SEGZUB,-3.8544290865385,0.0,3.009,108.524,180.0,71.668,71.668,180.0,2.543,2.418,3.513,164.812,164.812,169.065,85.609,108.592,108.332,108.332,2.4112488477447,0.80791583364239,2.4109026644518,-0.18512790859117,3.329666843788,1.1200391552882
551,GALBOL,-2.8265432692308,0.0,3.013,108.79,180.0,75.78,75.78,180.0,2.543,2.414,2.765,87.425,87.425,109.556,85.871,112.611,104.22,104.22,2.4074720653209,0.81910149230706,2.4077343834833,-0.17381351671378,2.5524722032183,1.0630666262271
553,DAYTUT,-3.7652007211538,0.0,3.015,117.443,180.0,71.93,71.93,180.0,2.426,2.157,3.409,178.481,178.481,178.944,93.325,114.726,108.07,108.07,2.1530016355293,1.1180608021965,2.1533689159814,0.12510520247095,3.0964576367176,1.4259141292564
557,ZAPSEQ,-3.6157716346154,0.0,3.018,105.833,180.0,77.149,77.149,180.0,2.592,2.51,3.387,135.696,135.696,147.676,83.462,105.902,102.851,102.851,2.4936621425236,0.70718676383575,2.4936763604483,-0.28579399808477,3.2573854236428,0.92801357847792
560,QEQLED,-2.6644290865385,0.0,3.024,109.708,180.0,81.301,81.301,180.0,2.541,2.396,2.602,78.572,78.572,102.216,86.743,112.772,98.699,98.699,2.3921570328429,0.85689306813633,2.3921298293144,-0.13612817380866,2.3991803899241,1.0071432155377
561,NAMLOE,-1.2694290865385,59.027,3.025,170.751,103.076,52.057,17.058,114.489,2.041,1.931,2.715,1.873,127.998,138.612,157.989,165.234,99.296,103.401,0.32804041739505,2.0144653098416,0.72370904914562,1.7902531139995,0.69197744862888,2.6253365899612
562,WEZZIM,-2.7873149038462,59.905,3.03,114.621,142.569,101.304,101.304,59.918,2.478,2.161,3.159,119.608,104.082,91.689,96.482,105.382,111.099,111.099,2.2527088463408,1.0323695334607,2.1471855276152,0.24395759877442,3.0458407773018,0.837934937406
563,MUSREX,-2.5315432692308,82.268,3.032,158.552,101.592,61.366,80.468,166.056,2.086,2.026,2.918,128.793,167.745,167.126,149.304,145.94,111.745,112.245,0.76275978379106,1.941544105147,1.0342383303882,1.7421329099571,1.6342573058974,2.4174215722792
566,DEXLIC,-3.3444290865385,0.0,3.035,105.003,180.0,80.065,80.065,180.0,2.623,2.553,3.577,161.496,161.496,166.621,82.933,103.75,99.935,99.935,2.5335878926862,0.67901501458648,2.5336047635926,-0.31409537070905,3.474490583722,0.85020243685072
567,UYUKIJ,-3.2157716346154,0.0,3.035,101.376,180.0,73.083,73.083,180.0,2.679,2.667,3.669,178.639,178.639,179.0,79.971,102.875,106.917,106.917,2.6263680529144,0.52842393078896,2.6262475349241,-0.46444901260022,3.576755882866,0.81754409935073
568,ELENIT,-3.6002007211538,70.792,3.036,114.175,173.719,83.843,83.843,109.447,2.491,2.271,3.342,144.679,141.94,132.043,90.84,109.707,99.819,99.819,2.2725365399837,1.0201267933148,2.2707559422141,0.033293406242859,3.1462569005024,1.1269567498538
570,HELLIW,-0.30442908653846,0.0,3.04,102.385,81.586,180.0,180.0,81.586,2.669,2.191,2.64,67.679,47.276,47.276,109.121,80.833,98.414,98.414,2.6068882662542,0.57244612608194,2.0701201572913,0.71769320351814,2.6062824118079,-0.42058529444182
571,XAXMEO,-3.0823149038462,60.052,3.04,122.418,140.849,104.576,81.347,123.872,2.39,2.118,3.011,171.796,170.525,158.156,103.968,110.029,104.452,103.494,2.017541321839,1.2812599325165,2.0553722006008,0.51124271828315,2.8288928787009,1.0312546149402
576,OJUHOQ01,-1.0136574519231,0.0,3.046,95.821,69.121,180.0,180.0,69.121,2.781,2.758,2.856,94.757,75.231,75.231,103.328,75.585,110.879,110.879,2.7666600597703,0.28205161526181,2.6837169465912,0.63578876254561,2.766087468194,-0.71098250210531
577,KIWHAA,-2.7423149038462,67.7,3.047,171.844,108.828,61.408,95.767,155.53,2.061,1.939,2.593,84.824,4.699,142.842,152.481,165.892,108.219,108.488,0.29239159297362,2.0401539540825,0.89590085690663,1.7196170081137,0.63204486263244,2.5147899100362
578,MUGGOL01,-3.4415432692308,0.0,3.047,107.395,180.0,77.251,77.251,180.0,2.599,2.489,3.586,173.976,173.976,175.667,85.022,106.128,102.749,102.749,2.4801384284776,0.77699058912499,2.4796117161515,-0.2159785570941,3.4448676553003,0.99613394554435
579,TEQMEK,-0.74231490384615,76.113,3.047,147.857,86.2,36.327,104.258,76.04,2.16,2.061,3.15,25.209,32.465,30.548,156.83,146.568,108.779,109.336,1.1491938453767,1.8289214050222,0.8109222913939,1.8947627918345,1.7354828018193,2.6288019028808
581,YIJSES,-3.5015432692308,0.0,3.047,107.485,180.0,75.78,75.78,180.0,2.597,2.486,3.582,171.562,171.562,173.921,85.094,106.616,104.22,104.22,2.4770072839833,0.78028450906941,2.476892155879,-0.21260585162479,3.4324255586468,1.0242942860077
582,OJELOF,-0.28577163461538,67.685,3.048,156.461,110.001,61.826,4.063,113.0,2.111,1.874,2.46,47.892,108.839,175.335,148.409,167.816,109.561,109.471,0.84307682413172,1.9353404012245,0.98169885517492,1.5962904991725,0.51918753183881,2.4045881782091
587,XIYRII,-2.6328858173077,0.0,3.058,102.418,180.0,74.144,74.144,180.0,2.686,2.656,3.118,103.932,103.932,121.931,81.005,105.8,105.856,105.856,2.623160409657,0.57760320740797,2.6233364809691,-0.41526101143344,3.0001957038243,0.84896981027251
588,WUXLAC,-2.3821141826923,89.064,3.061,102.989,126.726,48.382,48.382,135.497,2.681,2.486,3.534,141.782,159.522,154.11,90.2,110.924,108.942,108.942,2.6124018812389,0.60259224264803,2.4859848544373,0.0086777594182469,3.3009502367827,1.2620948990803
589,AYOPIO,-2.9357716346154,0.0,3.066,111.131,180.0,69.932,69.932,180.0,2.565,2.393,2.842,88.488,88.488,109.982,88.361,116.438,110.068,110.068,2.3925258635377,0.92468642917639,2.3920209706089,-0.068444694222615,2.5447741762695,1.2653412155587
591,GEHBOK,-0.52654326923077,75.845,3.067,166.98,108.325,92.275,104.986,139.666,2.091,1.795,2.285,99.922,55.006,118.41,164.004,150.96,105.827,102.832,0.47108381545006,2.0372434903126,0.49464859232224,1.7254992814005,1.1091849326022,1.9977321605481
595,CEHCAU,-2.4873149038462,73.298,3.071,153.721,78.288,56.918,134.122,119.513,2.149,2.145,2.785,55.615,30.966,71.166,172.905,152.448,100.137,98.216,0.95145380792967,1.9268981943466,0.26493941539498,2.1285751351949,1.288211353941,2.4691570439276
597,NIFKAP,-4.0936574519231,0.0,3.071,121.747,180.0,70.436,70.436,180.0,2.43,2.086,3.03,111.891,111.891,131.665,97.866,122.118,109.564,109.564,2.0664228564734,1.278591638579,2.0663725132484,0.28548316323657,2.566273455455,1.6109439940069
605,CEXXIN,-2.1428858173077,80.235,3.081,153.954,101.605,76.95,78.385,170.035,2.157,2.035,2.887,136.509,165.737,167.942,148.702,138.5,105.78,110.712,0.94712274583505,1.9379389836426,1.0571606956327,1.7388606222494,1.9129840791988,2.1622351659178
607,NIQSOY,-3.3873149038462,0.0,3.084,128.895,180.0,70.655,70.655,180.0,2.362,1.902,2.867,101.404,101.404,125.817,104.926,129.193,109.345,109.345,1.8383397476898,1.4830883224083,1.8378251822594,0.48990060160528,2.2219872135175,1.8117565573125
608,XAFVAE,-4.0436574519231,0.0,3.084,121.103,180.0,75.457,75.457,180.0,2.451,2.117,3.104,119.821,119.821,137.752,97.42,119.231,104.543,104.543,2.0986443326594,1.266133075548,2.0992725464743,0.27339307895253,2.708730407282,1.515782167947
611,QAHTOK,-3.6073149038462,63.439,3.086,124.034,153.185,96.017,68.398,113.715,2.418,2.082,2.829,160.945,173.68,165.089,102.966,116.21,109.502,109.414,2.0038101283665,1.3533177636666,2.0289160410409,0.4671441944486,2.5381258940243,1.2494630631128
612,QAHTOK01,-3.6073149038462,63.439,3.086,124.034,153.185,96.017,68.398,113.715,2.418,2.082,2.829,160.945,173.68,165.089,102.966,116.21,109.502,109.414,2.0038101283665,1.3533177636666,2.0289160410409,0.4671441944486,2.5381258940243,1.2494630631128
613,WOJQUJ,-0.28154326923077,0.0,3.089,100.776,71.252,180.0,180.0,71.252,2.745,2.384,2.739,70.553,51.358,51.358,110.438,79.914,108.748,108.748,2.6965937220198,0.5132322070597,2.2339286342917,0.83247754137359,2.6966714960786,-0.47967055594156
614,YIGPIQ,-2.75,16.951,3.089,103.941,154.727,94.206,56.633,158.884,2.695,2.683,3.319,120.673,129.791,144.433,84.684,100.005,105.962,106.032,2.6156169679412,0.64928643680443,2.6714600537928,-0.24857630818206,3.2685266247969,0.57662353662826
618,TORWUT,-0.34154326923077,0.0,3.093,105.427,67.819,180.0,180.0,67.819,2.677,2.418,2.596,73.198,53.252,53.252,116.715,83.787,112.181,112.181,2.5805481098075,0.71210986018251,2.1598875101331,1.0870188331262,2.5807522229402,-0.28095188874465
619,EKETAP,-1.9423149038462,43.718,3.094,167.446,117.663,35.806,23.13,96.409,2.117,2.091,3.012,20.965,21.294,54.442,140.153,162.437,104.919,96.434,0.46015038959943,2.0663858833605,1.3397867350151,1.6053823546675,0.90888390362023,2.8715978217257
623,QEQQUZ,-0.55654326923077,0.0,3.101,117.394,180.0,71.657,71.657,180.0,2.516,2.24,2.34,52.542,52.542,76.8,94.211,128.91,108.343,108.343,2.2338647478492,1.1576287350946,2.2339528917893,0.16448245276082,1.8208324752787,1.4697513725016
625,LUKNAG,-0.27711418269231,77.748,3.108,95.432,88.264,62.276,68.938,167.609,2.853,2.804,3.791,149.762,170.049,170.064,96.144,101.135,109.261,100.799,2.8401878883568,0.27007732009849,2.7878939529633,0.30010549317009,3.719633954669,0.73212310663831
626,REYSOD,-1.1615432692308,85.532,3.11,152.674,92.659,101.273,97.742,9.18,2.194,2.074,2.615,32.132,32.552,20.754,156.586,132.17,105.162,106.399,1.0071617312108,1.9491693736524,0.82414979458345,1.9032217727023,1.9381234807844,1.7555347826894
627,UVETIZ,-3.4478858173077,0.0,3.113,113.066,180.0,75.503,75.503,180.0,2.587,2.381,2.989,99.461,99.461,119.945,90.499,114.977,104.497,104.497,2.3801800935209,1.013563871893,2.3809097010956,0.020736326311312,2.7094608405568,1.2621184387724
629,ILIZIM,-2.8465432692308,79.421,3.115,154.693,120.141,87.693,13.158,114.231,2.188,2.167,2.67,38.331,65.078,90.806,133.052,139.104,109.786,104.962,0.93530067260277,1.9780183648866,1.5835015280645,1.4793281957082,1.7480170763987,2.0182508022093
631,AHAQAD,-3.3965432692308,88.875,3.117,151.355,132.98,71.01,115.772,79.491,2.209,2.067,2.883,142.897,123.614,98.69,127.64,141.699,110.788,110.992,1.0589532396681,1.9386332907996,1.6367818310036,1.2623130505926,1.7868624366469,2.2624790899587
632,EJUJIE01,-0.38077163461538,67.154,3.118,98.453,62.582,72.926,169.186,80.845,2.813,2.459,3.761,72.04,55.279,59.981,110.739,100.804,108.394,101.0,2.7824417603279,0.41350556269924,2.2996646969507,0.87076017455945,3.6943331407757,0.70499903898263
635,TASZET,-3.7386574519231,0.0,3.121,113.963,180.0,77.81,77.81,180.0,2.583,2.361,3.412,140.645,140.645,151.837,91.36,111.65,102.19,102.19,2.3603658733849,1.0490767101408,2.3603349134697,0.056036561780446,3.1713000595039,1.2588089341081
636,TIQHOT,-3.5865432692308,0.0,3.125,117.763,180.0,76.268,76.268,180.0,2.536,2.252,3.444,153.931,153.931,161.691,94.796,114.293,103.732,103.732,2.2440606761754,1.1813076151636,2.2441150693297,0.18828583485633,3.139046011724,1.4168719547933
638,NUJQUE,-1.0415432692308,0.0,3.129,96.285,74.334,180.0,180.0,74.334,2.86,2.541,2.923,77.185,58.043,58.043,103.223,76.551,105.666,105.666,2.8428103983359,0.31309589443661,2.4736308697964,0.58123258682779,2.8428435328496,-0.67983060223508
641,QAZYAT,-3.5736574519231,17.01,3.13,126.115,151.75,49.26,95.548,153.946,2.44,2.381,3.396,143.244,134.575,140.902,103.692,127.904,112.679,104.434,1.971118876114,1.4381551989361,2.3133371690815,0.56358862847454,2.6795839074389,2.0862996148671
643,JUMREQ,-0.81,37.173,3.132,138.477,72.622,47.23,147.188,62.345,2.318,2.245,3.037,106.67,70.737,48.187,154.873,142.513,109.348,109.348,1.5366500549128,1.7354626497671,0.95328562788851,2.0325529542084,1.8482617335986,2.4098335137754
644,KUXTAZ,-1.9828858173077,0.0,3.132,100.325,80.155,180.0,180.0,80.155,2.798,2.772,2.796,96.693,76.018,76.018,104.015,79.872,99.845,99.845,2.7526917820063,0.50148973396793,2.6894840964343,0.67131162288966,2.7524309443443,-0.4916705163176
645,PYZDCX01,-3.3457716346154,0.0,3.132,108.836,180.0,73.876,73.876,180.0,2.667,2.528,3.654,172.479,172.479,174.54,87.009,108.129,106.124,106.124,2.5241730495554,0.86106876374535,2.5245562151818,-0.13190874264819,3.4726094562456,1.1369694650227
647,DOCLIR,-0.17442908653846,0.206,3.136,137.547,161.972,90.449,89.417,18.162,2.331,1.957,2.059,140.603,133.428,94.443,113.34,146.255,108.611,107.578,1.5733904738828,1.7198847102916,1.7968587187508,0.7753371813922,1.1437697056029,1.7120957509862
648,WUWVOZ,-0.7,30.185,3.143,129.052,103.321,138.504,9.376,106.586,2.422,1.98,2.655,106.588,137.232,138.041,130.929,107.125,105.901,104.521,1.8808634109146,1.5259216328117,1.4959335169505,1.2971441372739,2.537289578107,0.78178423930734
649,QAFMAL,-0.36365745192308,0.0,3.145,101.309,75.015,180.0,180.0,75.015,2.796,2.354,2.778,66.324,47.637,47.637,109.998,80.788,104.985,104.985,2.7417124929723,0.54829609325595,2.2120645318122,0.8050382022604,2.7421714616831,-0.44472426820554
650,ZEWCIP,-3.4857716346154,0.0,3.146,106.369,180.0,67.857,67.857,180.0,2.718,2.618,3.597,146.259,146.259,154.871,85.027,108.483,112.143,112.143,2.6078302067001,0.76599321995855,2.608144954361,-0.226944700403,3.4114586814575,1.1403326991314
