,Refcode,ΔE,P1/P2,O…O,O-H-O,O_H1-O_H3,O_H1-O_H4,O_H2-O_H3,O_H2-O_H4,min H…O,min H…H,H1…H4,H-O-H-H3,H-O-H-O,H-O-H-H4,O-H1-H3,O-H1-H4,H1-O-H2,H3-O-H4,R(H1O),r(H1O),R(H1H3),r(H1H3),R(H1H4),r(H1H4)
4094,MUKYOI,3.38,0.0,2.846,52.599,72.183,180.0,180.0,72.183,3.338,3.701,4.019,137.819,123.967,123.967,62.244,41.28,107.817,107.817,2.6517206177794,-2.0274668345608,3.2751587710903,-1.7235823229977,2.6514925967671,-3.0202562820545
4096,KIKBOW,3.91,55.402,2.848,65.048,33.329,139.783,88.119,54.004,3.121,3.134,3.779,111.161,120.384,109.815,81.063,56.695,108.591,106.457,2.8296906064212,-1.3166214611389,3.0959524632944,-0.4868617309063,3.15833494986,-2.0750328538345
4097,PIGNIE,3.5,13.176,2.848,50.675,63.666,166.586,166.586,79.446,3.372,3.708,4.199,158.514,147.501,146.134,62.779,42.362,109.523,109.523,2.6084570375991,-2.1368986599742,3.2973344703597,-1.6961277636363,2.8293385917166,-3.1026511459433
4098,TAKZIR,0.13,0.0,2.848,81.856,180.0,67.619,67.619,180.0,2.814,3.114,3.409,126.135,126.135,138.7,63.454,89.654,112.381,112.381,2.7856212642384,-0.39863538756965,2.7857091740199,-1.3916969489732,3.4089378412004,-0.020586277750885
4099,TEQSAL,3.42,36.832,2.848,55.607,60.417,149.373,165.243,77.451,3.289,3.744,4.117,146.861,139.619,133.09,68.575,48.791,107.847,107.934,2.7140252946662,-1.8578449073892,3.4852765697806,-1.3676195494867,3.0972661693117,-2.7123110582006
4101,POCXOW,1.72,72.56,2.851,73.258,162.788,62.358,81.335,112.054,2.973,3.598,3.726,121.544,123.989,120.5,59.888,83.901,101.267,100.765,2.846979260818,-0.85641000021732,3.1124368228258,-1.8050875391288,3.7049100897314,-0.39587526697955
4103,TEQROW,2.62,89.743,2.851,69.113,66.075,160.215,89.453,90.694,3.05,3.645,3.731,113.236,122.932,126.309,79.17,57.19,107.528,107.54,2.8495704442527,-1.0874043788956,3.5800789175988,-0.68487951039892,3.1358011990557,-2.0216606639099
4104,ELADIG,2.33,0.0,2.852,61.984,180.0,70.547,70.547,180.0,3.181,3.751,3.83,150.036,150.036,157.399,48.469,72.318,109.453,109.453,2.8082391504847,-1.4941733077808,2.8079877192319,-2.4870074323658,3.6490591148352,-1.1633002950393
4105,XAKQUY,3.08,0.0,2.854,51.93,78.777,180.0,180.0,78.777,3.357,3.903,4.046,148.307,137.144,137.144,61.254,40.79,101.223,101.223,2.6428250835214,-2.0700059366848,3.4219955793933,-1.8770602693075,2.6432051636887,-3.06326336815
4106,HECPEK,3.14,0.0,2.856,59.163,69.661,180.0,180.0,69.661,3.235,3.59,3.84,133.905,119.93,119.93,68.544,46.334,110.339,110.339,2.7776649929152,-1.6582527512818,3.3412084993595,-1.3131739274779,2.7777676664421,-2.6513405649348
4107,OLUGAD,2.62,83.243,2.857,55.106,83.259,92.629,92.629,157.67,3.307,3.671,4.057,142.591,159.138,168.503,61.08,61.477,104.099,104.099,2.7124403774675,-1.8918023677657,3.2132107947643,-1.7752513592194,3.5645836456172,-1.9372641620075
4109,QAQJOK,3.03,16.721,2.859,58.088,81.569,165.951,167.361,78.474,3.257,3.71,4.008,145.482,130.723,128.405,64.857,47.943,104.549,98.305,2.7647402546697,-1.7217027397925,3.3584781897688,-1.5763008116622,2.975854956274,-2.6848372910141
4110,RALBUD,1.82,0.0,2.86,67.599,180.0,68.009,68.009,180.0,3.087,3.585,3.73,144.265,144.265,152.757,52.762,77.54,111.991,111.991,2.8540530738971,-1.1764140645956,2.8541215958233,-2.1693812288888,3.6421468345968,-0.80477725815081
4111,ELADUS,2.52,0.0,2.861,65.912,70.511,180.0,180.0,70.511,3.119,3.36,3.639,121.66,105.41,105.41,73.722,51.486,109.489,109.489,2.8473964748815,-1.2729863765305,3.2253076447131,-0.94180178220009,2.8473574730478,-2.2660265710444
4113,XUHJIV,2.72,73.836,2.862,55.458,112.074,119.268,119.268,88.174,3.306,3.795,4.09,166.074,148.997,137.445,53.689,54.764,108.28,108.28,2.7231878048997,-1.8745357236515,3.0580664412515,-2.2472771615649,3.3406406456762,-2.3597076252061
4115,NIWQIU,3.14,0.0,2.863,55.646,71.88,180.0,180.0,71.88,3.304,3.634,3.95,133.13,118.503,118.503,64.657,43.668,108.12,108.12,2.727672763001,-1.8644616643906,3.2842695330492,-1.5554837299967,2.7273901631578,-2.8572439339178
4116,ZOVDUJ,2.96,0.0,2.864,57.116,77.4,180.0,180.0,77.4,3.279,3.736,3.908,137.775,124.092,124.092,65.259,44.795,102.6,102.6,2.7536107967532,-1.7803001376184,3.3930685458131,-1.5635798167711,2.7534684919391,-2.7732427343993
4118,NAMYIJ,1.84,53.327,2.866,71.159,121.896,125.136,61.824,122.858,3.028,3.539,3.589,124.936,139.573,153.188,64.877,64.424,104.758,104.779,2.8657549432651,-0.97787146658024,3.2042050844359,-1.5025281284806,3.2373262323465,-1.5493998403774
4119,NEJRUS,1.27,39.267,2.866,99.18,106.625,13.509,32.022,112.93,2.535,3.045,3.056,81.286,97.614,98.458,92.265,116.636,109.399,102.505,2.5025317554769,0.40442528708016,3.0426210139773,0.12034269942011,2.7316750476817,1.3700684048154
4121,ZOQSAB,2.2,33.006,2.867,79.418,122.866,117.972,14.134,121.724,2.878,3.11,3.56,73.498,90.077,102.063,69.928,73.783,108.839,111.154,2.8290541149306,-0.5285232395972,2.9211050804927,-1.0673542564302,3.418350679689,-0.99422262631161
4122,NEDDOS,2.71,25.899,2.868,67.821,66.986,159.519,164.787,82.498,3.091,3.45,3.834,118.724,104.54,104.17,76.956,56.837,102.113,104.132,2.8622938452711,-1.166856864968,3.3609797448118,-0.77866241399271,3.2095094146283,-2.0972852255743
4123,HIQTUX,1.38,0.0,2.869,74.776,180.0,72.191,72.191,180.0,2.965,3.365,3.458,119.369,119.369,133.287,58.233,82.107,107.809,107.809,2.860948022356,-0.77858937404587,2.8609097309758,-1.7715587800601,3.4252397651173,-0.47486477176047
4124,PEBBUU,3.05,0.0,2.869,58.386,70.297,180.0,180.0,70.297,3.262,3.701,3.876,140.604,128.272,128.272,68.189,45.784,109.703,109.703,2.7779155296238,-1.7099208491257,3.4360621098884,-1.3750920612778,2.7779908069903,-2.7029878054252
4125,SUXQAF,1.65,44.898,2.869,91.249,35.843,127.515,143.172,101.019,2.67,3.087,3.5,131.557,121.33,120.982,106.237,81.017,107.638,107.901,2.6693656284768,0.058199153831989,2.9638698215035,0.86315970780651,3.4570714925576,-0.54649491795067
4126,YIQQIZ,3.49,32.867,2.87,75.657,29.347,101.617,123.442,13.738,2.95,3.284,3.318,94.406,89.92,72.459,92.352,73.712,110.839,110.399,2.8580487591643,-0.73079223465985,3.2812334308132,0.13477081477099,3.1848289299176,-0.93058513160279
4127,CUSSUF,1.93,83.401,2.871,87.934,37.632,114.37,136.891,75.682,2.73,2.913,3.662,98.524,86.18,84.287,103.66,82.024,99.672,111.507,2.7282253980106,-0.098418380650645,2.8306035445366,0.68793355322807,3.6265748320722,-0.50813284422523
4129,GATDEL,3.23,39.811,2.871,51.134,47.773,125.693,125.693,122.298,3.388,3.659,4.073,133.83,136.894,151.001,66.508,48.383,107.396,107.396,2.6379498298556,-2.1259738227845,3.3557264974855,-1.4585543096072,3.0449791447205,-2.7050750466886
4130,GUYRAU,2.24,0.0,2.872,61.908,180.0,74.074,74.074,180.0,3.203,3.774,3.844,143.742,143.742,152.668,48.485,71.246,105.926,105.926,2.8256629717375,-1.5082565332699,2.8259041043249,-2.5014679676462,3.639913146827,-1.2358674215125
4131,MIKZUE,1.73,35.568,2.873,91.351,111.095,31.918,3.474,111.196,2.672,3.134,3.282,56.828,72.975,77.058,84.609,106.024,109.962,110.29,2.6712572344214,0.062998313878908,3.120137486926,-0.29444534752446,3.1544816738335,0.90596322742639
4132,HOTMOT,2.75,85.763,2.874,60.531,76.09,65.906,118.904,123.129,3.23,3.517,3.647,171.982,171.661,159.786,67.424,71.062,104.663,112.725,2.8121090448826,-1.5890068343747,3.2474961916316,-1.3502064602639,3.4495890592282,-1.1836149384209
4133,EWUGIO,3.05,76.413,2.875,70.663,57.507,90.003,164.251,66.513,3.047,3.433,3.697,130.881,118.893,105.915,82.038,74.16,107.09,107.601,2.8751105577131,-1.0089342302285,3.3999064088104,-0.47552645702399,3.5566163018538,-1.0091033056076
4134,GUYREY,0.48,0.0,2.875,74.232,180.0,74.386,74.386,180.0,2.981,3.389,3.733,145.004,145.004,153.544,57.852,81.638,105.614,105.614,2.8688247119273,-0.81006528887202,2.8693864576336,-1.8033142701008,3.693314481909,-0.54287856627559
4135,SOFWUF,0.59,80.546,2.875,88.726,145.444,52.888,101.803,92.369,2.72,3.366,3.485,114.663,111.001,104.968,74.875,98.893,101.995,101.481,2.7193276202801,-0.06047556185615,3.2493979646393,-0.87827607698161,3.4431059780266,0.53874504552473
4136,VAKCER,2.08,85.615,2.876,66.368,142.955,96.304,111.044,87.541,3.127,3.723,3.931,138.122,127.64,118.027,56.664,69.723,104.092,96.544,2.8647666203959,-1.2534916077364,3.1104259016454,-2.0459666933685,3.6873885709231,-1.3623239434971
4137,QOLDEB,2.51,69.068,2.879,55.804,107.713,138.23,108.924,75.408,3.317,3.845,3.901,172.571,171.051,157.998,55.706,48.109,108.367,110.037,2.7435564199911,-1.8642390325077,3.1765748272509,-2.1664250199063,2.9039685322085,-2.604758676719
4138,NAMLOE,1.99,35.865,2.881,86.689,74.426,42.448,42.149,143.453,2.763,2.864,3.34,105.613,125.097,132.842,92.142,99.881,102.786,105.169,2.7583878531749,-0.1595789818779,2.8619988202321,0.10704556501715,3.2904553946981,0.57315207013708
4139,SIGWEN,2.71,0.0,2.881,56.202,70.855,180.0,180.0,70.855,3.312,3.937,3.952,162.459,156.564,156.564,67.335,44.15,109.145,109.145,2.7522848742351,-1.8423550067934,3.6329598754145,-1.5170931229257,2.7527229774662,-2.8356340048267
4140,EHUFAO,1.33,56.938,2.882,84.878,55.803,120.575,102.564,135.69,2.796,3.273,3.651,144.682,157.463,163.502,95.408,78.071,103.605,104.725,2.7848351778377,-0.249617772359,3.2584312711653,0.30847147532998,3.5721547946344,-0.75465960748563
4141,QIJSAF,0.24,0.0,2.884,72.934,180.0,71.563,71.563,180.0,3.014,3.439,3.858,171.302,171.302,173.442,56.912,81.495,108.437,108.437,2.8812855433022,-0.88452790682803,2.8813079400197,-1.8774412253861,3.815573422734,-0.57058168190562
4143,MIHHES,2.48,63.195,2.888,78.083,56.036,62.385,92.848,139.501,2.924,3.232,3.235,136.668,150.566,165.645,89.13,87.457,109.262,109.297,2.8609812502926,-0.60378993488959,3.23162741424,-0.04907398019879,3.231814185753,-0.14353420765033
4144,YEYRUQ,3.0,0.0,2.888,47.677,80.362,180.0,180.0,80.362,3.462,3.93,4.195,143.565,130.436,130.436,56.579,37.598,99.638,99.638,2.5596673348988,-2.330997025878,3.2801589586723,-2.1645916949489,2.5594429435587,-3.3237443973127
4145,RALBUD,2.92,0.0,2.889,54.524,76.982,180.0,180.0,76.982,3.35,3.814,4.008,140.538,127.511,127.511,63.193,42.885,103.018,103.018,2.7281016155611,-1.944212327698,3.4041121916625,-1.7200628437865,2.7275604979337,-2.9367461126409
4146,XOKVUO,2.73,0.0,2.889,54.795,82.005,180.0,180.0,82.005,3.345,3.89,4.001,142.991,130.484,130.484,62.599,43.093,97.995,97.995,2.7331814102888,-1.9284046200038,3.4535706031689,-1.7902374392598,2.7334214342867,-2.921713240991
4147,UJIREM,2.43,0.0,2.89,63.427,70.184,180.0,180.0,70.184,3.194,3.402,3.745,120.915,104.621,104.621,71.273,49.709,109.816,109.816,2.8566022541258,-1.4287965431521,3.2218950148844,-1.0922437974478,2.8565733421131,-2.4217790446547
4148,NIZTOG,2.47,0.0,2.894,59.956,180.0,68.543,68.543,180.0,3.261,3.855,3.878,152.046,152.046,158.835,47.072,70.895,111.457,111.457,2.8228558750082,-1.6326682789017,2.8226701219087,-2.6255586801449,3.6644011305276,-1.2692707963978
4149,BUVZEY,2.19,80.307,2.896,71.928,71.13,106.576,173.397,66.187,3.045,3.37,3.935,117.0,101.363,93.682,79.336,71.817,107.735,107.658,2.8947823647437,-0.94459518354101,3.3117976073827,-0.62361575327642,3.7385045210887,-1.227928721791
4150,PEWNIR,1.53,0.0,2.896,66.466,180.0,72.316,72.316,180.0,3.146,3.658,3.849,149.22,149.22,156.681,52.053,75.641,107.684,107.684,2.8843260718264,-1.2561763854582,2.8846253412782,-2.2494222903794,3.7287605958563,-0.95453937519078
4151,PUPHAK,0.25,0.0,2.897,83.221,180.0,72.797,72.797,180.0,2.841,3.118,3.25,108.506,108.506,124.578,64.786,89.265,107.203,107.203,2.8211381108345,-0.33535169538443,2.820926276423,-1.3282691530659,3.2497325905055,-0.041690409042591
4153,YIHCIC,3.14,0.0,2.898,49.869,71.636,180.0,180.0,71.636,3.437,3.924,4.147,152.977,143.598,143.598,61.002,39.32,108.364,108.364,2.6278366605083,-2.2152750361272,3.4320741347654,-1.9022731490179,2.6277505113188,-3.2081982872422
4154,GEHBOK,2.45,0.0,2.9,63.47,74.173,180.0,180.0,74.173,3.204,3.558,3.755,128.556,113.452,113.452,70.963,49.782,105.827,105.827,2.8666207554282,-1.4311189484276,3.3634063469009,-1.1605437284422,2.8672925201965,-2.4245945235493
4160,DASPIX,2.9,0.0,2.908,46.031,76.637,180.0,180.0,76.637,3.508,4.115,4.258,170.658,167.097,167.097,57.578,36.369,103.363,103.363,2.5247621191592,-2.435495892351,3.4735625260466,-2.2062611762084,2.5249229353142,-3.4286044056911
4162,VOPJEQ,0.99,0.0,2.911,75.709,72.198,180.0,180.0,72.198,2.992,3.082,3.377,108.113,90.061,90.061,81.884,59.155,107.802,107.802,2.8994111177547,-0.73856561674664,3.0511315265146,-0.43510965044271,2.8993485914593,-1.7314464315142
4163,YATNOY01,0.92,0.0,2.911,77.298,70.094,180.0,180.0,70.094,2.963,3.028,3.326,106.4,88.35,88.35,84.058,60.365,109.906,109.906,2.8904861136509,-0.65150520089369,3.0117311586011,-0.31346359965904,2.8909360356713,-1.644616927329
4164,ESUZUO,2.59,75.961,2.912,67.825,56.734,70.205,111.729,128.417,3.137,3.418,3.477,154.507,167.302,177.839,79.218,75.886,109.557,109.507,2.90497292687,-1.1840191274436,3.3576588666787,-0.63941452518232,3.3720379232647,-0.84787336558263
4165,GEVJOH,1.98,60.311,2.912,64.246,175.749,71.41,70.364,124.156,3.203,3.77,3.965,110.848,112.087,114.297,50.824,74.271,107.104,106.967,2.8848393065278,-1.3917295626349,2.9225385502627,-2.3815264899279,3.8165292266071,-1.0748626249218
4166,ELADEC,1.53,0.0,2.913,71.039,180.0,70.425,70.425,180.0,3.08,3.53,3.633,128.455,128.455,140.296,55.609,79.402,109.575,109.575,2.9128790883656,-1.0007674138191,2.9129638821648,-1.9938759793938,3.57102744919,-0.66817060480978
4167,MIKZUE,0.81,35.568,2.913,80.476,148.082,68.804,68.905,176.526,2.908,3.45,3.651,131.329,139.261,148.076,67.429,88.083,110.29,109.962,2.8679172331363,-0.48115979038121,3.1857458982587,-1.3242065819683,3.648956661659,-0.12213222889269
4168,QITBED,2.06,0.0,2.913,60.004,180.0,70.524,70.524,180.0,3.28,3.873,3.983,168.055,168.055,171.007,47.174,70.816,109.476,109.476,2.8406778110895,-1.6398016872731,2.8405413466657,-2.6327654392069,3.7618167223314,-1.3088254076033
4169,DOQSIL,2.4,27.858,2.917,69.03,72.391,154.091,160.355,85.867,3.121,3.475,3.886,146.873,131.756,129.253,76.41,58.854,104.919,104.963,2.9142897392889,-1.1169406051692,3.3777070397084,-0.81652933438084,3.3258412961474,-2.009919319983
4171,AGOYEB,2.98,33.271,2.918,57.32,35.075,112.199,112.199,141.588,3.332,3.475,4.012,128.666,132.75,146.267,73.51,57.182,104.45,104.45,2.8045421013218,-1.7991018875854,3.3320707837689,-0.98637178181152,3.3716702740116,-2.1743926883952
4172,GUKXAN,0.33,0.0,2.918,75.203,180.0,70.546,70.546,180.0,3.009,3.401,3.752,146.447,146.447,154.431,58.807,83.298,109.454,109.454,2.9092118180248,-0.7684839607077,2.9093090727742,-1.7614544328689,3.7263609944892,-0.43787868040039
4173,XUBSIY,0.16,0.0,2.918,73.273,180.0,70.473,70.473,180.0,3.044,3.463,3.889,178.346,178.346,178.748,57.335,81.955,109.527,109.527,2.915199145951,-0.87609927488075,2.9152941326814,-1.8690717268081,3.850726239395,-0.54426871050508
4174,HUYHAL,2.27,0.0,2.919,63.723,71.199,180.0,180.0,71.199,3.219,3.749,3.766,143.082,131.803,131.803,72.855,50.046,108.801,108.801,2.8863621187814,-1.4250876181006,3.5824011180941,-1.1051711311279,2.8868659359477,-2.4184211932302
4175,PACTAQ,2.85,0.0,2.919,57.874,69.039,180.0,180.0,69.039,3.324,3.703,3.942,137.139,124.19,124.19,67.579,45.557,110.961,110.961,2.8150314240106,-1.7676464810117,3.4230765360382,-1.4123583215406,2.814380599666,-2.760185834364
4176,PACTAQ01,2.85,0.0,2.919,57.874,69.039,180.0,180.0,69.039,3.324,3.703,3.942,137.139,124.19,124.19,67.579,45.557,110.961,110.961,2.8150314240106,-1.7676464810117,3.4230765360382,-1.4123583215406,2.814380599666,-2.760185834364
4177,YEHYER,2.52,0.0,2.92,63.634,67.869,180.0,180.0,67.869,3.222,3.562,3.77,130.743,116.774,116.774,72.742,49.983,112.131,112.131,2.8868329138956,-1.4309017182353,3.4016335243345,-1.056756058002,2.887268413108,-2.4241660649941
4178,MEVBIY,2.63,0.0,2.923,55.614,69.759,180.0,180.0,69.759,3.367,3.976,4.012,163.343,157.828,157.828,66.931,43.829,110.241,110.241,2.7786218716328,-1.9015650119004,3.658053742647,-1.5579534062051,2.7783437043161,-2.8942961598094
4181,ODAZIC,2.42,57.161,2.928,78.703,19.492,96.745,117.861,52.001,2.956,3.234,3.307,133.544,131.646,114.214,96.34,77.856,101.179,98.979,2.8987272544112,-0.5790650261706,3.2142211931054,0.35712479862359,3.2329958645642,-0.69569155500899
4183,KARGUI,2.3,0.0,2.929,57.947,180.0,68.531,68.531,180.0,3.332,3.95,4.003,178.302,178.302,178.72,45.644,69.451,111.469,111.469,2.824061740264,-1.7683040709044,2.8242885985206,-2.761502111581,3.7482984987513,-1.4050862479788
4184,MOGWOU,2.3,38.56,2.929,75.308,27.298,116.408,101.37,138.953,3.018,3.235,3.984,141.217,147.39,149.949,92.071,72.361,98.863,101.213,2.919320981064,-0.76543387011519,3.2328869394724,0.11690610158855,3.7966907672557,-1.2072262496463
4185,FOKFES,2.08,75.578,2.932,56.986,105.282,81.2,81.2,175.951,3.352,3.794,4.095,143.639,160.767,166.528,56.612,65.861,101.295,101.295,2.8107775742624,-1.8263169024086,3.1678501431776,-2.0878605006967,3.736916918518,-1.674657261679
4186,NIFKAP,2.7,0.0,2.932,58.514,70.436,180.0,180.0,70.436,3.326,3.743,3.937,138.557,125.944,125.944,67.958,46.093,109.564,109.564,2.8363057340094,-1.7371372378789,3.4694204038713,-1.404696074317,2.8364761825023,-2.7302695592371
4187,DIFJUY,1.62,77.307,2.938,82.418,29.79,129.645,113.508,86.39,2.899,3.396,3.757,91.006,89.761,92.906,98.113,74.311,112.55,100.0,2.8736541615886,-0.38250850916599,3.3620116867263,0.47926341224432,3.6170280066636,-1.0159514747325
4188,EWOZAS,1.46,69.369,2.939,86.598,46.18,87.219,131.235,120.435,2.826,3.129,3.669,171.074,158.118,148.893,99.564,88.134,111.705,103.168,2.8210199016568,-0.16769828399891,3.0855088597857,0.51988082882931,3.6670543830415,-0.11947029679387
4189,WUZROZ,0.88,0.0,2.939,70.298,180.0,73.925,73.925,180.0,3.121,3.58,3.865,148.75,148.75,156.262,55.16,78.401,106.075,106.075,2.9382928442472,-1.0521768679485,2.9382870614475,-2.0452063818916,3.7860719032332,-0.77710008592709
4193,LIDRIA,2.04,50.147,2.942,74.947,81.642,130.619,170.535,65.324,3.039,3.417,3.866,121.772,105.511,98.914,79.12,68.199,107.717,107.717,2.9347197512877,-0.7892661030362,3.3555782619638,-0.64496785023434,3.5895011483423,-1.4357707010694
4194,SEFBEK,2.17,22.204,2.942,69.119,82.526,159.689,161.648,54.675,3.145,3.555,3.766,115.271,99.626,94.611,73.8,56.975,112.372,107.857,2.9384449599148,-1.1209666442633,3.4138440525815,-0.99181338196946,3.1575380924154,-2.0524885371045
4195,COMBOV,0.23,8.238,2.95,102.244,123.556,18.918,17.27,89.157,2.575,3.064,3.173,41.549,54.379,51.222,89.949,117.918,106.307,106.346,2.516427299768,0.54609398914702,3.0639987861813,-0.0027273209421897,2.8037217606617,1.4856221891154
4197,IKOHOH,1.9,23.616,2.954,86.725,8.725,117.766,118.074,127.029,2.839,2.989,3.467,102.443,99.529,111.792,105.909,79.616,109.377,109.556,2.8343634548512,-0.16218756365443,2.8745161119058,0.81931564271272,3.4102169293947,-0.62490758874386
4200,IDESEP01,2.66,0.0,2.966,45.644,78.349,180.0,180.0,78.349,3.574,4.163,4.327,163.315,157.042,157.042,56.498,36.199,101.651,101.651,2.5554449243323,-2.4986350751368,3.4713864698131,-2.297834845501,2.5554897814393,-3.4917618728887
4201,GIBQIT,0.28,36.523,2.968,103.142,38.451,96.74,96.934,149.457,2.58,2.893,3.471,151.214,165.194,171.778,118.137,97.784,112.572,111.87,2.5124286687408,0.58660223703069,2.5511125385123,1.3642850933165,3.4390171674006,0.4701084155003
4202,SUDJOS,2.34,0.0,2.97,57.8,75.007,180.0,180.0,75.007,3.378,3.706,3.996,129.395,114.364,114.364,65.394,45.662,104.993,104.993,2.8584405151789,-1.8000560605669,3.369467446652,-1.5430894743832,2.8580565616176,-2.7927636295603
4203,HIBVOE,0.03,0.0,2.972,74.95,180.0,76.338,76.338,180.0,3.071,3.464,3.889,152.653,152.653,159.268,58.878,81.679,103.662,103.662,2.9656634602228,-0.79742162041133,2.9654219315017,-1.7904102234316,3.8480597709022,-0.56281169103335
4205,EJAGON,1.85,0.0,2.978,57.652,180.0,77.871,77.871,180.0,3.388,4.008,4.12,161.305,161.305,166.008,45.572,67.083,102.129,102.129,2.8622294209616,-1.8127842513056,2.8622357426773,-2.8056497559996,3.7948080276312,-1.6043166873863
4210,EMEZIG,3.01,78.133,2.984,55.379,55.004,99.018,158.478,55.004,3.434,3.79,3.872,136.576,129.138,112.342,68.618,57.036,109.332,109.332,2.8259353963826,-1.9510113109544,3.5291358134887,-1.3817743701311,3.2486568227226,-2.1068015682968
4211,YELQEM,1.81,61.858,2.985,95.303,52.54,50.577,66.378,109.461,2.725,2.737,2.868,139.217,156.107,172.312,108.221,107.922,100.124,100.124,2.7133366193366,0.25185192111022,2.5997600075871,0.85581359123983,2.7288340779137,0.88254664194996
4212,LESPOO,1.37,45.882,2.987,82.89,77.808,52.603,151.69,58.24,2.943,3.421,3.438,99.099,83.941,73.025,87.411,93.982,104.307,106.773,2.9203693607688,-0.36426885220001,3.4175080499953,-0.15453067079756,3.4297003780879,0.23874529638045
4213,XUJKAP,1.78,49.066,2.987,73.192,39.911,147.663,128.553,94.91,3.119,3.533,3.833,100.449,94.614,100.24,87.726,62.985,108.287,107.824,2.9857536119235,-0.90190707330948,3.5302177747449,-0.1401836754954,3.4147723211322,-1.7410396304591
